"","frame","nodetrackid","nodes","track","x","y","Behavior","distance","velocity_mmpersec","second","ChaseID","timereset"
"6312",21640,12,"head",1,683.160998535156,403.066015625,NA,7.66999936640535,191.749984160134,865.6,44,27
"6313",21641,12,"head",1,682.847705078125,400.051019287109,NA,9.40349637452691,235.087409363173,865.64,44,28
"6314",21642,12,"head",1,682.797119140625,397.037982177734,NA,9.12897855997076,228.224463999269,865.68,44,29
"6315",21643,12,"head",1,683.066186523438,394.593887329102,NA,6.24266701192248,156.066675298062,865.72,44,30
"6316",21644,12,"head",1,683.396282958984,392.444940185547,NA,4.94807026133923,123.701756533481,865.76,44,31
"6317",21645,12,"head",1,683.781188964844,390.384371948242,NA,4.63084746645025,115.771186661256,865.8,44,32
"6318",21646,12,"head",1,684.437628173828,388.684262084961,NA,3.54681275620935,88.6703189052338,865.84,44,33
"6319",21647,12,"head",1,685.107086181641,387.00793762207,NA,3.47952171269974,86.9880428174935,865.88,44,34
"6320",21648,12,"head",1,685.448754882813,385.292367553711,NA,3.28484936062131,82.1212340155329,865.92,44,35
"6321",21649,12,"head",1,685.792834472656,383.589099121094,NA,3.24520294339253,81.1300735848132,865.96,44,36
"6322",21650,12,"head",1,686.152026367188,382.163381958008,NA,2.39186132365005,59.7965330912513,866,44,37
"6323",21651,12,"head",1,686.503302001953,381.042681884766,NA,1.60724428892963,40.1811072232406,866.04,44,38
"6324",21652,12,"head",1,686.599353027344,380.265362548828,NA,0.70027637541411,17.5069093853528,866.08,44,39
"6325",21653,12,"head",1,686.670776367188,379.573770141602,NA,0.54972339757664,13.743084939416,866.12,44,40
"6326",21654,12,"head",1,686.714849853516,379.213427734375,NA,0.173920136774134,4.34800341935334,866.16,44,41
"6327",21655,12,"head",1,686.739141845703,379.138980102539,NA,0.029834442073033,0.745861051825825,866.2,44,42
"6328",21656,12,"head",1,686.754699707031,379.096405029297,NA,0.0173704981895962,0.434262454739905,866.24,44,43
"6329",21657,12,"head",1,686.761059570313,379.079006958008,NA,0.00666255616657726,0.166563904164432,866.28,44,44
"6330",21658,12,"head",1,686.758996582031,379.086782836914,NA,0.00212345257473819,0.0530863143684548,866.32,44,45
"6331",21659,12,"head",1,686.759204101563,379.090768432617,NA,0.00022340450506263,0.00558511262656575,866.36,44,46
"6332",21660,12,"head",1,686.760382080078,379.089935302734,NA,0.00117867262039031,0.0294668155097578,866.4,44,47
"6333",21661,12,"head",1,686.761828613281,379.093295288086,NA,0.00145782270453153,0.0364455676132883,866.44,44,48
"6334",21662,12,"head",1,686.765423583984,379.094201660156,NA,0.00359579221336334,0.0898948053340834,866.48,44,49
"6335",21663,12,"head",1,686.768206787109,379.09977722168,NA,0.00281429001128498,0.0703572502821246,866.52,44,50
"6336",21664,12,"head",1,686.771569824219,379.101092529297,NA,0.00336476714416174,0.0841191786040434,866.56,44,51
"6337",21707,12,"head",1,686.794586181641,379.141836547852,NA,0.000127887064523947,0.00319717661309867,868.28,45,1
"6338",21708,12,"head",1,686.793994140625,379.146905517578,NA,0.000617735470003515,0.0154433867500879,868.32,45,2
"6339",21709,12,"head",1,686.792120361328,379.152932739258,NA,0.00191010669823711,0.0477526674559276,868.36,45,3
"6340",21710,12,"head",1,686.79189453125,379.155087280273,NA,0.000230472124951105,0.00576180312377764,868.4,45,4
"6341",21711,12,"head",1,686.792828369141,379.152423095703,NA,0.00094093577043453,0.0235233942608633,868.44,45,5
"6342",21712,12,"head",1,686.793487548828,379.148040771484,NA,0.000678384452537675,0.0169596113134419,868.48,45,6
"6343",21713,12,"head",1,686.793353271485,379.146234130859,NA,0.000137541293370222,0.00343853233425556,868.52,45,7
"6344",21714,12,"head",1,686.792840576172,379.146353149414,NA,0.000512709478393915,0.0128177369598479,868.56,45,8
"6345",21715,12,"head",1,686.726721191406,379.136437988281,NA,0.0662176951863048,1.65544237965762,868.6,45,9
"6346",21716,12,"head",1,686.044989013672,378.796807861328,NA,0.797080800868152,19.9270200217038,868.64,45,10
"6347",21717,12,"head",1,685.289624023438,378.115786743164,NA,1.21915475361926,30.4788688404816,868.68,45,11
"6348",21718,12,"head",1,684.230926513672,377.113421630859,NA,2.06343332813219,51.5858332033048,868.72,45,12
"6349",21719,12,"head",1,683.136676025391,375.723239135742,NA,3.02685785801075,75.6714464502688,868.76,45,13
"6350",21720,12,"head",1,682.036059570313,374.058187866211,NA,3.87301218524492,96.825304631123,868.8,45,14
"6351",21721,12,"head",1,680.935235595703,372.389782714844,NA,3.88439972371785,97.1099930929463,868.84,45,15
"6352",21722,12,"head",1,679.833984375,370.706497192383,NA,3.93470137082985,98.3675342707464,868.88,45,16
"6353",21723,12,"head",1,678.704846191406,368.974661254883,NA,4.12839389801041,103.20984745026,868.92,45,17
"6354",21724,12,"head",1,677.320172119141,366.935897827148,NA,5.54123038653485,138.530759663371,868.96,45,18
"6355",21725,12,"head",1,675.965216064453,364.561502075195,NA,6.99271124158044,174.817781039511,869,45,19
"6356",21726,12,"head",1,675.206024169922,362.193487548828,NA,6.36668469161615,159.167117290404,869.04,45,20
"6357",21727,12,"head",1,674.493212890625,359.838922119141,NA,6.25678964197407,156.419741049352,869.08,45,21
"6358",21728,12,"head",1,673.836694335938,357.743121337891,NA,5.04889946937508,126.222486734377,869.12,45,22
"6359",21729,12,"head",1,673.197076416016,355.740670776367,NA,4.64942617126989,116.235654281747,869.16,45,23
"6360",21730,12,"head",1,672.555822753906,353.710241699219,NA,4.76389589943795,119.097397485949,869.2,45,24
"6361",21731,12,"head",1,671.908654785156,351.607662963867,NA,5.0680053071043,126.700132677607,869.24,45,25
"6362",21732,12,"head",1,671.250555419922,349.477136230469,"C",5.19724352695775,129.931088173944,869.28,45,26
"6363",21733,12,"head",1,670.613067626953,347.16435546875,NA,5.98644264474653,149.661066118663,869.32,45,27
"6364",21734,12,"head",1,670.234216308594,345.393798828125,NA,3.51372213602026,87.8430534005064,869.36,45,28
"6365",21735,12,"head",1,669.891705322266,343.968988037109,NA,2.37259677652361,59.3149194130902,869.4,45,29
"6366",21736,12,"head",1,669.568975830078,342.86943359375,NA,1.53174946609859,38.2937366524648,869.44,45,30
"6367",21737,12,"head",1,669.271411132813,341.869784545898,NA,1.29686291613632,32.421572903408,869.48,45,31
"6368",21738,12,"head",1,669.222991943359,341.154425048828,NA,0.560158399502266,14.0039599875567,869.52,45,32
"6369",21739,12,"head",1,669.194049072266,340.735168457031,NA,0.20471896085823,5.11797402145575,869.56,45,33
"6370",21740,12,"head",1,669.175500488281,340.62487487793,NA,0.0307132575758834,0.767831439397086,869.6,45,34
"6371",21741,12,"head",1,669.161975097656,340.58655090332,NA,0.0149941176549963,0.374852941374907,869.64,45,35
"6372",21742,12,"head",1,669.158569335938,340.5833984375,NA,0.0034156997587459,0.0853924939686475,869.68,45,36
"6373",21743,12,"head",1,669.162347412109,340.81130065918,NA,0.0557174988177741,1.39293747044435,869.72,45,37
"6374",21744,12,"head",1,669.162170410156,340.581094360352,NA,0.0531719419731309,1.32929854932827,869.76,45,38
"6375",21745,12,"head",1,669.161102294922,340.355047607422,NA,0.0521652497442125,1.30413124360531,869.8,45,39
"6376",21746,12,"head",1,669.159887695313,340.350393676758,NA,0.00123625867956836,0.0309064669892091,869.84,45,40
"6377",21747,12,"head",1,669.162713623047,340.573443603516,NA,0.0525771975607124,1.31442993901781,869.88,45,41
"6378",21748,12,"head",1,669.163421630859,340.574234008789,NA,0.000708632552518092,0.0177158138129523,869.92,45,42
"6379",21749,12,"head",1,669.161572265625,340.347134399414,NA,0.0534235978123518,1.3355899453088,869.96,45,43
"6380",21750,12,"head",1,669.156677246094,340.118139648438,NA,0.0573336155055503,1.43334038763876,870,45,44
"6381",21751,12,"head",1,669.155487060547,340.112994384766,NA,0.00121665928524286,0.0304164821310714,870.04,45,45
"6382",21752,12,"head",1,669.155975341797,340.115185546875,NA,0.000493082441387917,0.0123270610346979,870.08,45,46
"6383",21753,12,"head",1,669.155688476563,339.896835327148,NA,0.0479636836888301,1.19909209222075,870.12,45,47
"6384",21754,12,"head",1,669.156365966797,339.901397705078,NA,0.000698305526387614,0.0174576381596903,870.16,45,48
"6385",21755,12,"head",1,669.157165527344,339.902886962891,NA,0.000801778435799464,0.0200444608949866,870.2,45,49
"6386",21756,12,"head",1,669.157531738281,339.679214477539,NA,0.0503955916405784,1.25988979101446,870.24,45,50
"6387",21757,12,"head",1,669.156121826172,339.456484985352,NA,0.05101833879889,1.27545846997225,870.28,45,51
"6388",22109,12,"head",1,893.543603515625,441.979663085938,NA,0.000116008604082022,0.00290021510205055,884.36,46,1
"6389",22110,12,"head",1,893.543774414063,441.979565429688,NA,0.000170907974743382,0.00427269936858454,884.4,46,2
"6390",22111,12,"head",1,893.544244384766,441.979702758789,NA,0.000469989562247818,0.0117497390561955,884.44,46,3
"6391",22112,12,"head",1,893.544055175781,441.981799316406,NA,0.00019360453887576,0.004840113471894,884.48,46,4
"6392",22113,12,"head",1,893.543890380859,441.983047485352,NA,0.000166352847660986,0.00415882119152465,884.52,46,5
"6393",22114,12,"head",1,893.544067382813,441.982583618164,NA,0.000177217126711638,0.00443042816779095,884.56,46,6
"6394",22115,12,"head",1,893.544561767578,441.981637573242,NA,0.000495279766028357,0.0123819941507089,884.6,46,7
"6395",22116,12,"head",1,893.544854736328,441.981072998047,NA,0.000293287495196252,0.00733218737990629,884.64,46,8
"6396",22117,12,"head",1,893.545190429688,441.980673217773,NA,0.000335853184210909,0.00839632960527273,884.68,46,9
"6397",22118,12,"head",1,893.5455078125,441.979916381836,NA,0.000317955612635329,0.00794889031588324,884.72,46,10
"6398",22119,12,"head",1,893.546105957031,441.978686523438,NA,0.000599657082747246,0.0149914270686811,884.76,46,11
"6399",22120,12,"head",1,893.54638671875,441.977853393555,NA,0.000281455824356594,0.00703639560891484,884.8,46,12
"6400",22121,12,"head",1,893.546368408203,441.977526855469,NA,1.84171741557516e-05,0.000460429353893789,884.84,46,13
"6401",22122,12,"head",1,893.5466796875,441.97692565918,NA,0.000311640734057591,0.00779101835143979,884.88,46,14
"6402",22123,12,"head",1,893.547033691406,441.976303100586,NA,0.000354391485157363,0.00885978712893409,884.92,46,15
"6403",22124,12,"head",1,893.546343994141,441.974194335938,NA,0.000694144153328888,0.0173536038332222,884.96,46,16
"6404",22125,12,"head",1,893.542132568359,441.970843505859,NA,0.00422265384426414,0.105566346106604,885,46,17
"6405",22126,12,"head",1,893.531286621094,441.969018554688,NA,0.0108492777117878,0.271231942794695,885.04,46,18
"6406",22127,12,"head",1,893.502752685547,441.966448974609,NA,0.0285405382887708,0.713513457219271,885.08,46,19
"6407",22128,12,"head",1,892.417700195312,441.584234619141,NA,1.23114030376078,30.7785075940195,885.12,46,20
"6408",22129,12,"head",1,889.259674072266,440.480474853516,NA,4.37631174325861,109.407793581465,885.16,46,21
"6409",22130,12,"head",1,884.413537597656,439.395501708984,NA,6.02330319896558,150.582579974139,885.2,46,22
"6410",22131,12,"head",1,878.230181884766,438.365151977539,NA,7.24497628197876,181.124407049469,885.24,46,23
"6411",22132,12,"head",1,870.945172119141,437.340774536133,NA,8.33435890808657,208.358972702164,885.28,46,24
"6412",22133,12,"head",1,861.918743896484,436.641323852539,NA,9.51565948143711,237.891487035928,885.32,46,25
"6413",22134,12,"head",1,851.200897216797,436.24348449707,"C",10.876122832447,271.903070811174,885.36,46,26
"6414",22135,12,"head",1,839.133758544922,436.172622680664,NA,12.0721600688994,301.804001722484,885.4,46,27
"6415",22136,12,"head",1,826.342474365234,436.433963012695,NA,12.8595829488341,321.489573720851,885.44,46,28
"6416",22137,12,"head",1,813.291687011719,436.729696655273,NA,13.1382457408675,328.456143521687,885.48,46,29
"6417",22138,12,"head",1,801.247412109375,437.424276733398,NA,12.5267163872721,313.167909681803,885.52,46,30
"6418",22139,12,"head",1,791.225335693359,438.851400756836,NA,12.0587593942897,301.468984857241,885.56,46,31
"6419",22140,12,"head",1,782.654095458984,440.264270019531,NA,10.5674397878435,264.185994696087,885.6,46,32
"6420",22141,12,"head",1,775.362072753906,441.892803955078,NA,9.94414548430625,248.603637107656,885.64,46,33
"6421",22142,12,"head",1,769.132800292969,443.555630493164,NA,8.99426455670001,224.8566139175,885.68,46,34
"6422",22143,12,"head",1,764.627136230469,444.907666015625,NA,6.33366411649642,158.34160291241,885.72,46,35
"6423",22144,12,"head",1,761.574792480469,445.977270507813,NA,4.19639751970868,104.909937992717,885.76,46,36
"6424",22145,12,"head",1,759.875927734375,446.713284301758,NA,2.24058105097137,56.0145262742842,885.8,46,37
"6425",22146,12,"head",1,758.910101318359,447.111242675781,NA,1.12419728347098,28.1049320867744,885.84,46,38
"6426",22147,12,"head",1,758.217944335938,447.478179931641,NA,0.826799932159095,20.6699983039774,885.88,46,39
"6427",22148,12,"head",1,757.576306152344,447.826132202148,NA,0.762708966144927,19.0677241536232,885.92,46,40
"6428",22149,12,"head",1,756.986364746094,448.164041137695,NA,0.704123854972582,17.6030963743146,885.96,46,41
"6429",22150,12,"head",1,756.633148193359,448.498663330078,NA,0.465188564370122,11.6297141092531,886,46,42
"6430",22151,12,"head",1,756.338616943359,448.563873291016,NA,0.298783589005517,7.46958972513793,886.04,46,43
"6431",22152,12,"head",1,756.086749267578,448.591558837891,NA,0.252634165286766,6.31585413216916,886.08,46,44
"6432",22153,12,"head",1,755.848529052735,448.606326293945,NA,0.238438292601375,5.96095731503438,886.12,46,45
"6433",22154,12,"head",1,755.849664306641,448.603289794922,NA,0.00114447423231681,0.0286118558079202,886.16,46,46
"6434",22155,12,"head",1,755.853686523438,448.608911132813,NA,0.00405381623669622,0.101345405917405,886.2,46,47
"6435",22156,12,"head",1,755.855236816406,448.617727661133,NA,0.00162802413959499,0.0407006034898748,886.24,46,48
"6436",22157,12,"head",1,755.857446289063,448.625219726562,NA,0.00226560370139283,0.0566400925348208,886.28,46,49
"6437",22158,12,"head",1,755.857861328125,448.631674194336,NA,0.000456699216221988,0.0114174804055497,886.32,46,50
"6438",22159,12,"head",1,755.857250976563,448.637530517578,NA,0.000644648083846687,0.0161162020961672,886.36,46,51
"6439",22351,12,"head",1,785.947796630859,587.843658447266,NA,0.00393697712559071,0.0984244281397677,894.04,47,1
"6440",22352,12,"head",1,785.951507568359,587.617047119141,NA,0.055063631534591,1.37659078836477,894.08,47,2
"6441",22353,12,"head",1,785.957098388672,587.386950683594,NA,0.058535189964372,1.4633797491093,894.12,47,3
"6442",22354,12,"head",1,785.958282470703,587.611041259766,NA,0.0514006683601392,1.28501670900348,894.16,47,4
"6443",22355,12,"head",1,785.959051513672,587.611096191406,NA,0.000769045986439706,0.0192261496609926,894.2,47,5
"6444",22356,12,"head",1,785.963952636719,587.608721923828,NA,0.00490676019356573,0.122669004839143,894.24,47,6
"6445",22357,12,"head",1,785.964105224609,587.610675048828,NA,0.000156402587322191,0.00391006468305477,894.28,47,7
"6446",22358,12,"head",1,785.965454101563,587.612426757813,NA,0.00135194543826584,0.0337986359566461,894.32,47,8
"6447",22359,12,"head",1,785.965344238281,587.842858886719,NA,0.0532088293141499,1.33022073285375,894.36,47,9
"6448",22360,12,"head",1,785.96484375,587.842755126953,NA,0.000500499047066199,0.012512476176655,894.4,47,10
"6449",22361,12,"head",1,785.967108154297,587.615289306641,NA,0.0540051037071666,1.35012759267916,894.44,47,11
"6450",22362,12,"head",1,785.965148925781,587.614923095703,NA,0.0019593626263944,0.04898406565986,894.48,47,12
"6451",22363,12,"head",1,785.961236572266,587.613104248047,NA,0.00391566172182981,0.0978915430457453,894.52,47,13
"6452",22364,12,"head",1,785.957806396484,587.386254882813,NA,0.0548908102890638,1.3722702572266,894.56,47,14
"6453",22365,12,"head",1,785.9548828125,587.384619140625,NA,0.00292625963644859,0.0731564909112148,894.6,47,15
"6454",22366,12,"head",1,785.94794921875,587.612359619141,NA,0.0587993193047929,1.46998298261982,894.64,47,16
"6455",22367,12,"head",1,785.942065429688,587.612377929688,NA,0.00588378939723044,0.147094734930761,894.68,47,17
"6456",22368,12,"head",1,785.937158203125,587.610864257813,NA,0.00490951776552279,0.12273794413807,894.72,47,18
"6457",22369,12,"head",1,785.934344482422,587.383221435547,NA,0.0546349752322338,1.36587438080585,894.76,47,19
"6458",22370,12,"head",1,785.932818603516,587.154498291016,NA,0.0538401557501401,1.3460038937535,894.8,47,20
"6459",22371,12,"head",1,785.929510498047,587.151538085938,NA,0.00331686828314947,0.0829217070787368,894.84,47,21
"6460",22372,12,"head",1,785.931610107422,587.1443359375,NA,0.00215148031714507,0.0537870079286268,894.88,47,22
"6461",22373,12,"head",1,785.937023925781,587.142211914063,NA,0.00541832983454978,0.135458245863744,894.92,47,23
"6462",22374,12,"head",1,785.946569824219,587.134692382813,NA,0.00960244178819653,0.240061044704913,894.96,47,24
"6463",22375,12,"head",1,785.957586669922,587.126580810547,NA,0.0110826433076377,0.277066082690942,895,47,25
"6464",22376,12,"head",1,785.971722412109,586.892150878906,"C",0.0690931350362212,1.72732837590553,895.04,47,26
"6465",22377,12,"head",1,785.985601806641,586.88427734375,NA,0.013941387087808,0.3485346771952,895.08,47,27
"6466",22378,12,"head",1,785.999145507813,586.875634765625,NA,0.0136183953286578,0.340459883216444,895.12,47,28
"6467",22379,12,"head",1,786.011895751953,586.868109130859,NA,0.0128068793187107,0.320171982967768,895.16,47,29
"6468",22380,12,"head",1,786.0248046875,586.857592773438,NA,0.0130195293203951,0.325488233009879,895.2,47,30
"6469",22381,12,"head",1,786.036297607422,586.850805664063,NA,0.0115389847755881,0.288474619389702,895.24,47,31
"6470",22382,12,"head",1,786.046026611328,586.847442626953,NA,0.00974031392464883,0.243507848116221,895.28,47,32
"6471",22383,12,"head",1,786.052856445313,586.843865966797,NA,0.00684262648283769,0.171065662070942,895.32,47,33
"6472",22384,12,"head",1,786.057440185547,586.84345703125,NA,0.00458390746229285,0.114597686557321,895.36,47,34
"6473",22385,12,"head",1,786.061090087891,586.810882568359,NA,0.00471099797665481,0.11777494941637,895.4,47,35
"6474",22386,12,"head",1,785.738122558594,586.446032714844,NA,0.456082944906914,11.4020736226728,895.44,47,36
"6475",22387,12,"head",1,785.133575439453,586.040173339844,NA,0.769268951416361,19.231723785409,895.48,47,37
"6476",22388,12,"head",1,784.501483154297,585.651092529297,NA,0.783476162291932,19.5869040572983,895.52,47,38
"6477",22389,12,"head",1,783.854705810547,585.267370605469,NA,0.794019858576333,19.8504964644083,895.56,47,39
"6478",22390,12,"head",1,783.196514892578,584.894842529297,NA,0.796968085505426,19.9242021376356,895.6,47,40
"6479",22391,12,"head",1,782.534136962891,584.526849365234,NA,0.797796898483986,19.9449224620996,895.64,48,1
"6480",22392,12,"head",1,781.867864990234,584.157543945312,NA,0.802658465840807,20.0664616460202,895.68,48,2
"6481",22393,12,"head",1,781.199737548828,583.78203125,NA,0.809137225746449,20.2284306436612,895.72,48,3
"6482",22394,12,"head",1,780.527178955078,583.398315429688,NA,0.819796424507735,20.4949106126934,895.76,48,4
"6483",22395,12,"head",1,779.847930908203,583.042041015625,NA,0.806179504990915,20.1544876247729,895.8,48,5
"6484",22396,12,"head",1,779.488592529297,583.012072753906,NA,0.360236475616509,9.00591189041273,895.84,48,6
"6485",22397,12,"head",1,779.407006835938,583.018774414063,NA,0.0816306056078496,2.04076514019624,895.88,48,7
"6486",22398,12,"head",1,778.343414306641,583.019268798828,NA,1.06359277371331,26.5898193428327,895.92,48,8
"6487",22399,12,"head",1,776.241235351563,583.366174316406,NA,2.2225223932041,55.5630598301026,895.96,48,9
"6488",22400,12,"head",1,773.206671142578,584.045184326172,NA,3.4956188023474,87.3904700586849,896,48,10
"6489",22401,12,"head",1,769.730169677734,584.740484619141,NA,3.95994396224663,98.9985990561657,896.04,48,11
"6490",22402,12,"head",1,765.640631103516,585.395306396484,NA,4.51833013430077,112.958253357519,896.08,48,12
"6491",22403,12,"head",1,761.141534423828,585.765197753906,NA,4.63591629598342,115.897907399586,896.12,48,13
"6492",22404,12,"head",1,756.311834716797,586.102545166016,NA,4.94350298348833,123.587574587208,896.16,48,14
"6493",22405,12,"head",1,751.198822021484,586.392401123047,NA,5.1970291711393,129.925729278483,896.2,48,15
"6494",22406,12,"head",1,746.003570556641,586.091632080078,NA,5.2857134820515,132.142837051288,896.24,48,16
"6495",22407,12,"head",1,740.208581542969,585.409197998047,NA,6.26070528998949,156.517632249737,896.28,48,17
"6496",22408,12,"head",1,734.678558349609,586.721417236328,NA,7.25194252267455,181.298563066864,896.32,48,18
"6497",22409,12,"head",1,727.155792236328,591.897351074219,NA,34.3130572075069,857.826430187672,896.36,48,19
"6498",22410,12,"head",1,718.457025146484,599.421588134766,NA,65.3129104331524,1632.82276082881,896.4,48,20
"6499",22411,12,"head",1,708.807562255859,608.028735351563,NA,83.7324461022412,2093.31115255603,896.44,48,21
"6500",22412,12,"head",1,698.801220703125,617.350646972656,NA,96.9043778242032,2422.60944560508,896.48,48,22
"6501",22413,12,"head",1,688.520056152344,627.584332275391,NA,115.009479426196,2875.23698565489,896.52,48,23
"6502",22414,12,"head",1,678.153887939453,638.224591064453,NA,123.581275311101,3089.53188277751,896.56,48,24
"6503",22415,12,"head",1,667.405798339844,649.279406738281,NA,132.957039181922,3323.92597954805,896.6,48,25
"6504",22416,12,"head",1,656.029278564453,661.310205078125,"C",156.116628469386,3902.91571173464,896.64,48,26
"6505",22417,12,"head",1,644.670581054688,674.067901611328,NA,174.117518343065,4352.93795857661,896.68,48,27
"6506",22418,12,"head",1,633.976446533203,685.115142822266,NA,132.735672894131,3318.39182235327,896.72,48,28
"6507",22419,12,"head",1,625.965411376953,692.26904296875,NA,59.1893224621142,1479.73306155286,896.76,48,29
"6508",22420,12,"head",1,619.724273681641,697.1234375,NA,29.8062839603422,745.157099008555,896.8,48,30
"6509",22421,12,"head",1,614.273382568359,701.2240234375,NA,22.2656961441047,556.642403602618,896.84,48,31
"6510",22422,12,"head",1,609.701348876953,704.713232421875,NA,16.7466130280489,418.665325701222,896.88,48,32
"6511",22423,12,"head",1,605.533673095703,707.8427734375,NA,13.9617027497294,349.042568743234,896.92,48,33
"6512",22424,12,"head",1,601.771325683594,710.609613037109,NA,11.4177487820738,285.443719551844,896.96,48,34
"6513",22425,12,"head",1,598.667211914063,713.01142578125,NA,8.87281822744858,221.820455686215,897,48,35
"6514",22426,12,"head",1,596.280584716797,715.033319091797,NA,6.47467975650102,161.866993912525,897.04,48,36
"6515",22427,12,"head",1,594.480065917969,716.714654541016,NA,4.62740769162835,115.685192290709,897.08,48,37
"6516",22428,12,"head",1,592.759698486328,718.103015136719,NA,3.64791257534185,91.1978143835462,897.12,48,38
"6517",22429,12,"head",1,591.399163818359,719.170782470703,NA,2.5006617474922,62.5165436873051,897.16,48,39
"6518",22430,12,"head",1,590.386602783203,719.850384521484,NA,1.47441998258181,36.8604995645452,897.2,48,40
"6519",22431,12,"head",1,589.977563476563,720.177880859375,NA,0.51629315797205,12.9073289493012,897.24,48,41
"6520",22432,12,"head",1,589.668103027344,720.445672607422,NA,0.381172869540994,9.52932173852484,897.28,48,42
"6521",22433,12,"head",1,589.642401123047,720.454266357422,NA,0.025775756836141,0.644393920903524,897.32,48,43
"6522",22434,12,"head",1,589.626458740234,720.460089111328,NA,0.0159762872759596,0.399407181898991,897.36,48,44
"6523",22435,12,"head",1,589.622406005859,720.471496582031,NA,0.00418286476286332,0.104571619071583,897.4,48,45
"6524",22436,12,"head",1,589.616577148438,720.484191894531,NA,0.00599002838055185,0.149750709513796,897.44,48,46
"6525",22437,12,"head",1,589.61142578125,720.490484619141,NA,0.00519096557099379,0.129774139274845,897.48,48,47
"6526",22438,12,"head",1,589.606726074219,720.497430419922,NA,0.00474795117951291,0.118698779487823,897.52,48,48
"6527",22439,12,"head",1,589.607220458984,720.500494384766,NA,0.000503772645598679,0.012594316139967,897.56,48,49
"6528",22440,12,"head",1,589.608581542969,720.501031494141,NA,0.00136137247146967,0.0340343117867418,897.6,48,50
"6529",22441,12,"head",1,589.613360595703,720.503985595703,NA,0.00478777945011843,0.119694486252961,897.64,48,51
"6530",22535,12,"head",1,500.946765136719,821.737750244141,NA,2.58480663537906,64.6201658844765,901.4,49,1
"6531",22536,12,"head",1,498.903076171875,821.355950927734,NA,2.18945968285284,54.736492071321,901.44,49,2
"6532",22537,12,"head",1,497.227816772461,820.9970703125,NA,1.80405469540479,45.1013673851198,901.48,49,3
"6533",22538,12,"head",1,495.910684204102,820.665264892578,NA,1.42722740504864,35.6806851262159,901.52,49,4
"6534",22539,12,"head",1,494.951895141602,820.575701904297,NA,0.966810591369799,24.170264784245,901.56,49,5
"6535",22540,12,"head",1,494.321310424805,820.5060546875,NA,0.635435451604568,15.8858862901142,901.6,49,6
"6536",22541,12,"head",1,494.018887329102,820.469183349609,NA,0.303782591260902,7.59456478152255,901.64,49,7
"6537",22542,12,"head",1,493.766320800781,820.456463623047,NA,0.252728319764797,6.31820799411993,901.68,49,8
"6538",22543,12,"head",1,493.766287231445,820.451739501953,NA,5.58866560926774e-05,0.00139716640231694,901.72,49,9
"6539",22544,12,"head",1,493.763928222656,820.447467041016,NA,0.00237726271148697,0.0594315677871743,901.76,49,10
"6540",22545,12,"head",1,493.764453125,820.444281005859,NA,0.000535053164033122,0.013376329100828,901.8,49,11
"6541",22546,12,"head",1,493.762814331055,820.440502929688,NA,0.00165306780455933,0.0413266951139834,901.84,49,12
"6542",22547,12,"head",1,493.759634399414,820.435992431641,NA,0.00320027623363226,0.0800069058408065,901.88,49,13
"6543",22548,12,"head",1,493.758261108398,820.432366943359,NA,0.00138643518124865,0.0346608795312163,901.92,49,14
"6544",22549,12,"head",1,493.759124755859,820.432904052734,NA,0.000863935947440877,0.0215983986860219,901.96,49,15
"6545",22550,12,"head",1,493.76630859375,820.433941650391,NA,0.00718491449993218,0.179622862498305,902,49,16
"6546",22551,12,"head",1,493.768087768555,820.434252929688,NA,0.00177927169979517,0.0444817924948794,902.04,49,17
"6547",22552,12,"head",1,493.767926025391,820.436077880859,NA,0.000165073610804885,0.00412684027012213,902.08,49,18
"6548",22553,12,"head",1,493.76643371582,820.439074707031,NA,0.00150129053805413,0.0375322634513532,902.12,49,19
"6549",22554,12,"head",1,493.762066650391,820.44287109375,NA,0.0043814779811714,0.109536949529285,902.16,49,20
"6550",22555,12,"head",1,493.759637451172,820.445404052734,NA,0.0024356151001808,0.0608903775045201,902.2,49,21
"6551",22556,12,"head",1,493.761184692383,820.447058105469,NA,0.0015499771014215,0.0387494275355376,902.24,49,22
"6552",22557,12,"head",1,493.76510925293,820.45009765625,NA,0.00393379941598485,0.0983449853996213,902.28,49,23
"6553",22558,12,"head",1,493.761959838867,820.451983642578,NA,0.00315297100741838,0.0788242751854596,902.32,49,24
"6554",22559,12,"head",1,493.755963134766,820.453875732422,NA,0.00600028410502859,0.150007102625715,902.36,49,25
"6555",22560,12,"head",1,493.74914855957,820.454028320313,"C",0.00681459847902498,0.170364961975625,902.4,49,26
"6556",22561,12,"head",1,493.747149658203,820.453948974609,NA,0.00199890766275771,0.0499726915689427,902.44,49,27
"6557",22562,12,"head",1,493.74651184082,820.4525390625,NA,0.000639805235149535,0.0159951308787384,902.48,49,28
"6558",22563,12,"head",1,493.744915771484,820.451599121094,NA,0.00159695282586388,0.039923820646597,902.52,49,29
"6559",22564,12,"head",1,493.746841430664,820.449896240234,NA,0.00192855898324043,0.0482139745810108,902.56,49,30
"6560",22565,12,"head",1,493.747720336914,820.449176025391,NA,0.000879424959442814,0.0219856239860704,902.6,49,31
"6561",22566,12,"head",1,493.745697021484,820.4490234375,NA,0.00202333871311577,0.0505834678278942,902.64,49,32
"6562",22567,12,"head",1,493.740673828125,820.448278808594,NA,0.00502374783117351,0.125593695779338,902.68,49,33
